序號,股票代號,股票名稱,股數,權重(%)
1,2330,台積電,465000,9.48%
2,2454,聯發科,190000,7.54%
3,6223,旺矽,111000,5.79%
4,2383,台光電子,124000,5.57%
5,2308,台達電子,230000,4.92%
6,6274,台燿,299000,4.28%
7,2327,國巨*,574000,4.20%
8,6669,緯穎,85000,3.99%
9,6515,穎崴,47000,3.59%
10,5274,信驊科技,22000,3.48%
11,2344,華邦電子,2440000,3.38%
12,3037,欣興,388000,3.33%
13,3017,奇鋐,143000,3.23%
14,2345,智邦,145000,3.18%
15,2303,聯電,2171000,2.45%
16,4958,臻鼎-KY,482000,2.33%
17,2368,金像電子,175000,2.32%
18,2360,致茂,107000,2.27%
19,3443,創意電子,48000,1.83%
20,3711,日月光投控,313000,1.58%
21,8046,南電,166000,1.34%
22,2408,南亞科,372000,1.20%
23,3264,欣銓,596000,1.14%
24,3665,貿聯-KY,47000,0.90%
25,2881,富邦金控,770000,0.85%
26,2885,元大金,1232000,0.71%
27,3189,景碩科技,102000,0.65%
28,6147,頎邦,288000,0.64%
29,2882,國泰金,673000,0.62%
30,3702,大聯大,621000,0.61%
31,2883,凱基金控,2307000,0.59%
32,8021,尖點,112000,0.50%
33,6239,力成,170000,0.48%
34,3036,文曄,192000,0.43%
35,3042,晶技,201000,0.41%
36,8358,金居開發,75000,0.41%
37,2606,裕民,642000,0.39%
38,2347,聯強,418000,0.34%
39,2891,中信金,515000,0.32%
40,2027,大成鋼,808000,0.31%
41,2637,慧洋-KY,426000,0.31%
42,4904,遠傳,316000,0.30%
43,8028,昇陽半導體,108000,0.30%
44,3023,信邦,97000,0.28%
45,5904,寶雅,51000,0.28%
46,6196,帆宣,61000,0.28%
47,8210,勤誠興業,20000,0.27%
48,5536,聖暉*,25000,0.24%
49,3045,台灣大,225000,0.23%
50,4722,國精化學,108000,0.23%
51,6139,亞翔工程,34000,0.23%
52,5289,宜鼎國際,10000,0.18%
53,3044,健鼎科技,24000,0.11%
54,6446,藥華醫藥,11000,0.10%
55,2481,強茂,66000,0.09%
56,2313,華通,33000,0.08%
57,6285,啟碁科技,33000,0.08%
58,6531,愛普科技,9000,0.08%
59,1560,中砂,12000,0.07%
60,2049,上銀科技,21000,0.06%
61,2059,川湖,1000,0.06%
62,6415,矽力*-KY,12000,0.06%
63,7769,鴻勁,1000,0.06%
64,4749,新應材,6000,0.05%
65,4991,環宇-KY,10000,0.05%
66,3533,嘉澤端子,2000,0.04%
