序號,股票代號,股票名稱,股數,權重(%)
1,3036,文曄,5347000,10.01%
2,2412,中華電,8663000,8.90%
3,2330,台積電,584000,8.19%
4,2303,聯電,16468000,7.50%
5,2454,聯發科,472000,6.12%
6,3044,健鼎科技,1897000,5.20%
7,2344,華邦電子,2978000,2.76%
8,1590,亞德客-KY,289000,2.22%
9,2327,國巨*,1024000,2.20%
10,3037,欣興,524000,2.13%
11,2360,致茂,132000,1.46%
12,2383,台光電子,70000,1.42%
13,3167,大量,565000,1.40%
14,8996,高力,203000,1.40%
15,3105,穩懋,619000,1.36%
16,6515,穎崴,27000,1.34%
17,2313,華通,732000,1.30%
18,2368,金像電子,186000,1.28%
19,2337,旺宏,1290000,1.26%
20,6770,力積電,2340000,1.26%
21,3533,嘉澤端子,91000,1.24%
22,2308,台達電子,108000,1.17%
23,3017,奇鋐,79000,1.13%
24,3481,群創光電,5129000,1.07%
25,6285,啟碁科技,812000,1.07%
26,1303,南亞,1654000,1.06%
27,3653,健策,38000,1.06%
28,6223,旺矽,39000,1.05%
29,2345,智邦,95000,1.04%
30,2883,凱基金控,6511000,1.01%
31,1815,富喬工業,1226000,0.99%
32,3324,雙鴻科技,126000,0.99%
33,3715,定穎投控,839000,0.99%
34,3264,欣銓,804000,0.95%
35,3491,昇達科技,88000,0.95%
36,6805,富世達,72000,0.94%
37,8358,金居開發,479000,0.94%
38,8299,群聯電子,64000,0.93%
39,6290,良維,550000,0.91%
40,2882,國泰金,1640000,0.90%
41,6274,台燿,238000,0.90%
42,1560,中砂,264000,0.89%
43,6446,藥華醫藥,181000,0.89%
44,4722,國精化學,618000,0.88%
45,2449,京元電子,394000,0.87%
46,8021,尖點,488000,0.87%
47,1519,華城,123000,0.85%
48,5274,信驊科技,10000,0.85%
49,6442,光聖,67000,0.85%
50,7751,竑騰,50000,0.53%
