序號,股票代號,股票名稱,股數,權重(%)
1,2330,台積電,481000,9.08%
2,6223,旺矽,124000,6.48%
3,2383,台光電子,137000,5.95%
4,2454,聯發科,135000,5.12%
5,6274,台燿,343000,4.57%
6,6515,穎崴,55000,4.41%
7,2308,台達電子,196000,4.04%
8,2345,智邦,174000,3.73%
9,5274,信驊科技,24000,3.58%
10,3037,欣興,397000,3.51%
11,2327,國巨*,598000,3.43%
12,3443,創意電子,72000,3.00%
13,3017,奇鋐,131000,2.89%
14,2344,華邦電子,2155000,2.73%
15,6669,緯穎,57000,2.37%
16,8046,南電,307000,2.27%
17,2368,金像電子,201000,2.26%
18,2303,聯電,1867000,2.19%
19,4958,臻鼎-KY,482000,2.10%
20,7751,竑騰,150000,2.09%
21,2360,致茂,88000,1.89%
22,3264,欣銓,929000,1.74%
23,3711,日月光投控,290000,1.52%
24,3702,大聯大,1344000,1.32%
25,6147,頎邦,470000,1.02%
26,7769,鴻勁,14000,0.89%
27,3036,文曄,335000,0.81%
28,3042,晶技,445000,0.72%
29,3189,景碩科技,102000,0.59%
30,3665,貿聯-KY,33000,0.57%
31,8028,昇陽半導體,225000,0.57%
32,2049,上銀科技,163000,0.55%
33,2881,富邦金控,596000,0.54%
34,2883,凱基金控,2804000,0.51%
35,3044,健鼎科技,120000,0.51%
36,8021,尖點,144000,0.51%
37,5289,宜鼎國際,36000,0.50%
38,6415,矽力*-KY,92000,0.50%
39,8210,勤誠興業,44000,0.50%
40,1560,中砂,82000,0.49%
41,6239,力成,166000,0.46%
42,3491,昇達科技,26000,0.44%
43,6285,啟碁科技,173000,0.44%
44,2481,強茂,348000,0.42%
45,2606,裕民,707000,0.42%
46,2313,華通,179000,0.41%
47,6446,藥華醫藥,54000,0.39%
48,4749,新應材,41000,0.37%
49,6531,愛普科技,40000,0.35%
50,3533,嘉澤端子,16000,0.34%
51,2059,川湖,7000,0.28%
52,4991,環宇-KY,22000,0.14%
