序號,股票代號,股票名稱,股數,權重(%)
1,2330,台積電,391000,9.03%
2,2383,台光電子,111000,6.45%
3,6223,旺矽,112000,6.15%
4,3037,欣興,527000,5.84%
5,3017,奇鋐,155000,4.49%
6,2059,川湖,33000,4.46%
7,6274,台燿,291000,4.45%
8,5274,信驊科技,26600,4.07%
9,2454,聯發科,108000,3.88%
10,2408,南亞科,771000,3.87%
11,6669,緯穎,56000,3.44%
12,2345,智邦,149000,3.05%
13,3189,景碩科技,336000,2.78%
14,8046,南電,237000,2.75%
15,2344,華邦電子,1593000,2.73%
16,3443,創意電子,48000,2.62%
17,6515,穎崴,40000,2.48%
18,2308,台達電子,119000,2.02%
19,3653,健策,36000,1.96%
20,3665,貿聯-KY,85000,1.86%
21,7769,鴻勁,27000,1.69%
22,2303,聯電,1489000,1.67%
23,2327,國巨*,257000,1.40%
24,5289,宜鼎國際,93000,1.35%
25,3711,日月光投控,219000,1.26%
26,8299,群聯電子,37000,0.72%
27,3081,聯亞光電,26000,0.70%
28,2885,元大金,974360,0.59%
29,2360,致茂,28000,0.58%
30,2337,旺宏,423000,0.50%
31,2347,聯強,588000,0.50%
32,2883,凱基金控,1697000,0.50%
33,2890,永豐金控,1308220,0.50%
34,3264,欣銓,227000,0.46%
35,3231,緯創,254000,0.44%
36,2301,光寶科技,166000,0.43%
37,2455,全新,107000,0.43%
38,6187,萬潤科技,35000,0.43%
39,2467,志聖,78000,0.42%
40,2368,金像電子,39000,0.39%
41,2395,研華,60000,0.39%
42,1560,中砂,55000,0.37%
43,3491,昇達科技,30000,0.37%
44,8996,高力,34000,0.37%
45,6196,帆宣,75000,0.36%
46,6584,南俊國際,63000,0.36%
47,6139,亞翔工程,47000,0.35%
48,8358,金居開發,87000,0.35%
49,3661,世芯-KY,9000,0.33%
