序號,股票代號,股票名稱,股數,權重(%)
1,2330,台積電,481000,9.37%
2,6223,旺矽,124000,5.81%
3,2383,台光電子,137000,5.73%
4,2454,聯發科,135000,5.07%
5,6274,台燿,343000,4.82%
6,6515,穎崴,55000,3.95%
7,2308,台達電子,196000,3.91%
8,2327,國巨*,598000,3.90%
9,5274,信驊科技,24000,3.66%
10,2345,智邦,174000,3.60%
11,3037,欣興,391000,3.39%
12,2344,華邦電子,2327000,3.22%
13,3017,奇鋐,131000,3.01%
14,2303,聯電,2467000,2.97%
15,3443,創意電子,72000,2.76%
16,6669,緯穎,57000,2.59%
17,8046,南電,307000,2.29%
18,2368,金像電子,201000,2.20%
19,4958,臻鼎-KY,482000,2.18%
20,2360,致茂,88000,1.87%
21,3711,日月光投控,328000,1.63%
22,3264,欣銓,867000,1.59%
23,3702,大聯大,1256000,1.23%
24,6147,頎邦,494000,1.16%
25,3036,文曄,335000,0.79%
26,3042,晶技,445000,0.74%
27,8028,昇陽半導體,225000,0.66%
28,3189,景碩科技,102000,0.65%
29,3665,貿聯-KY,33000,0.58%
30,5289,宜鼎國際,36000,0.57%
31,8021,尖點,144000,0.55%
32,2881,富邦金控,596000,0.54%
33,2049,上銀科技,163000,0.52%
34,2883,凱基金控,2804000,0.52%
35,1560,中砂,86000,0.51%
36,3044,健鼎科技,120000,0.51%
37,6239,力成,170000,0.51%
38,8210,勤誠興業,44000,0.51%
39,7769,鴻勁,8000,0.50%
40,6446,藥華醫藥,61000,0.48%
41,3491,昇達科技,26000,0.46%
42,6415,矽力*-KY,92000,0.46%
43,2481,強茂,348000,0.45%
44,6285,啟碁科技,173000,0.45%
45,2313,華通,179000,0.42%
46,2606,裕民,707000,0.42%
47,2059,川湖,9000,0.39%
48,6531,愛普科技,40000,0.37%
49,4749,新應材,41000,0.36%
50,3533,嘉澤端子,16000,0.35%
51,4991,環宇-KY,22000,0.13%
