序號,股票代號,股票名稱,股數,權重(%)
1,3036,文曄,6178000,9.63%
2,2412,中華電,9489000,9.33%
3,2330,台積電,642000,8.74%
4,2303,聯電,18023000,8.05%
5,2454,聯發科,517000,6.57%
6,3044,健鼎科技,2067000,5.63%
7,2344,華邦電子,3238000,2.48%
8,1590,亞德客-KY,318000,2.38%
9,2327,國巨*,1118000,2.13%
10,3037,欣興,532000,1.66%
11,3105,穩懋,629000,1.35%
12,2360,致茂,135000,1.34%
13,2383,台光電子,79000,1.34%
14,3167,大量,603000,1.26%
15,6515,穎崴,32000,1.21%
16,8996,高力,217000,1.21%
17,3017,奇鋐,89000,1.18%
18,6770,力積電,2554000,1.18%
19,2313,華通,802000,1.17%
20,2368,金像電子,205000,1.17%
21,2308,台達電子,120000,1.14%
22,3533,嘉澤端子,101000,1.14%
23,2345,智邦,107000,1.13%
24,3481,群創光電,5621000,1.11%
25,3653,健策,44000,1.08%
26,6805,富世達,81000,1.08%
27,1303,南亞,1811000,1.07%
28,6285,啟碁科技,888000,1.06%
29,2883,凱基金控,7138000,1.05%
30,5274,信驊科技,15000,1.05%
31,6290,良維,607000,1.05%
32,2337,旺宏,1400000,1.03%
33,1560,中砂,292000,1.02%
34,3715,定穎投控,922000,1.02%
35,6446,藥華醫藥,200000,1.01%
36,3324,雙鴻科技,140000,1.00%
37,6223,旺矽,45000,0.96%
38,2882,國泰金,1799000,0.95%
39,6274,台燿,263000,0.95%
40,1815,富喬工業,1226000,0.94%
41,8299,群聯電子,73000,0.93%
42,1519,華城,138000,0.92%
43,3264,欣銓,885000,0.91%
44,6442,光聖,67000,0.91%
45,8021,尖點,538000,0.91%
46,2449,京元電子,435000,0.89%
47,4722,國精化學,675000,0.89%
48,8358,金居開發,479000,0.89%
49,3491,昇達科技,88000,0.83%
50,2408,南亞科,1000,0.00%
