序號,股票代號,股票名稱,股數,權重(%)
1,3037,欣興,1802000,12.25%
2,2330,台積電,466000,8.52%
3,2337,旺宏,6741000,7.89%
4,6515,穎崴,96000,7.42%
5,3105,穩懋,1784000,7.09%
6,3702,大聯大,8773000,6.76%
7,2313,華通,3179000,6.04%
8,6213,聯茂,732000,1.57%
9,2383,台光電子,37000,1.41%
10,4958,臻鼎-KY,470000,1.36%
11,2368,金像電子,117000,1.34%
12,3583,辛耘,218000,1.29%
13,1590,亞德客-KY,107000,1.22%
14,3665,貿聯-KY,55000,1.17%
15,3044,健鼎科技,293000,1.15%
16,2345,智邦,65000,1.14%
17,2308,台達電子,69000,1.12%
18,3017,奇鋐,49000,1.12%
19,6223,旺矽,28000,1.10%
20,2347,聯強,1644000,1.06%
21,3264,欣銓,670000,1.05%
22,3533,嘉澤端子,48000,1.05%
23,8996,高力,122000,1.05%
24,6805,富世達,61000,1.02%
25,3260,威剛科技,274000,0.97%
26,1303,南亞,1354000,0.96%
27,1560,中砂,225000,0.95%
28,2885,元大金,2322000,0.95%
29,2395,研華,322000,0.94%
30,2360,致茂,60000,0.93%
31,2404,漢唐,119000,0.93%
32,2327,國巨*,375000,0.92%
33,2882,國泰金,1513000,0.91%
34,2481,強茂,1083000,0.90%
35,2606,裕民,1840000,0.90%
36,5274,信驊科技,7000,0.90%
37,3023,信邦,400000,0.89%
38,4904,遠傳,1143000,0.89%
39,2883,凱基金控,5334000,0.88%
40,2412,中華電,791000,0.87%
41,5904,寶雅,207000,0.87%
42,2344,華邦電子,1140000,0.86%
43,2603,長榮海運,530000,0.85%
44,2891,中信金,2002000,0.85%
45,3481,群創光電,4199000,0.82%
46,3293,鈊象,131000,0.79%
47,6505,台塑石化,1788000,0.75%
48,3131,弘塑科技,32000,0.74%
49,3036,文曄,452000,0.73%
