序號,股票代號,股票名稱,股數,權重(%)
1,3037,欣興,1782000,8.79%
2,3105,穩懋,2452000,8.58%
3,2330,台積電,520000,8.06%
4,2313,華通,3560000,7.76%
5,3702,大聯大,10558000,7.71%
6,2347,聯強,2499000,1.61%
7,6515,穎崴,25000,1.55%
8,2337,旺宏,1290000,1.54%
9,3583,辛耘,323000,1.43%
10,6223,旺矽,41000,1.40%
11,2481,強茂,1712000,1.39%
12,3131,弘塑科技,52000,1.38%
13,4958,臻鼎-KY,684000,1.35%
14,2308,台達電子,101000,1.34%
15,2383,台光電子,53000,1.34%
16,1303,南亞,1967000,1.33%
17,1560,中砂,329000,1.31%
18,5274,信驊科技,13000,1.30%
19,2883,凱基金控,7595000,1.29%
20,2404,漢唐,178000,1.28%
21,1590,亞德客-KY,149000,1.27%
22,2368,金像電子,160000,1.27%
23,2360,致茂,92000,1.26%
24,2891,中信金,2802000,1.26%
25,3023,信邦,580000,1.26%
26,2327,國巨*,578000,1.25%
27,2395,研華,452000,1.25%
28,6770,力積電,2736000,1.25%
29,3017,奇鋐,70000,1.24%
30,2606,裕民,2551000,1.23%
31,2345,智邦,90000,1.22%
32,2882,國泰金,2079000,1.22%
33,3044,健鼎科技,415000,1.22%
34,3481,群創光電,5880000,1.22%
35,3533,嘉澤端子,69000,1.22%
36,8996,高力,166000,1.22%
37,2344,華邦電子,1594000,1.21%
38,2885,元大金,3229000,1.21%
39,3036,文曄,648000,1.20%
40,3293,鈊象,195000,1.20%
41,5904,寶雅,298000,1.20%
42,3264,欣銓,913000,1.19%
43,4904,遠傳,1598000,1.19%
44,6213,聯茂,760000,1.19%
45,2603,長榮海運,732000,1.18%
46,2412,中華電,1096000,1.17%
47,3260,威剛科技,379000,1.17%
48,6505,台塑石化,2635000,1.14%
49,3665,貿聯-KY,67000,1.07%
50,6805,富世達,32000,0.48%
