序號,股票代號,股票名稱,股數,權重(%)
1,2330,台積電,467000,10.81%
2,2454,聯發科,164000,6.29%
3,2327,國巨*,659000,5.68%
4,2383,台光電子,114000,5.67%
5,6223,旺矽,83000,4.99%
6,2345,智邦,188000,4.40%
7,3017,奇鋐,174000,4.06%
8,3037,欣興,471000,3.77%
9,2308,台達電子,192000,3.46%
10,2303,聯電,2223000,3.28%
11,6274,台燿,209000,3.14%
12,2344,華邦電子,1647000,2.73%
13,6669,緯穎,56000,2.67%
14,6515,穎崴,34000,2.60%
15,3711,日月光投控,418000,2.59%
16,5536,聖暉*,191000,2.54%
17,5274,信驊科技,16600,2.28%
18,2368,金像電子,186000,2.01%
19,3665,貿聯-KY,104000,1.96%
20,3189,景碩科技,282000,1.85%
21,2408,南亞科,434000,1.67%
22,4958,臻鼎-KY,315000,1.64%
23,2059,川湖,18000,1.42%
24,8046,南電,129000,1.27%
25,3264,欣銓,453000,1.00%
26,2885,元大金,1465000,0.97%
27,2881,富邦金控,782000,0.92%
28,2883,凱基金控,3020000,0.87%
29,2890,永豐金控,2009000,0.79%
30,6446,藥華醫藥,48000,0.68%
31,2891,中信金,996000,0.67%
32,5904,寶雅,85000,0.59%
33,8996,高力,44000,0.56%
34,2347,聯強,610000,0.53%
35,6196,帆宣,90000,0.48%
36,2472,立隆,118000,0.41%
37,8021,尖點,86000,0.41%
38,2618,長榮航,990000,0.40%
39,3481,群創光電,658000,0.40%
40,4904,遠傳,395000,0.39%
41,3042,晶技,134000,0.27%
42,5289,宜鼎國際,17000,0.26%
43,6213,聯茂,70000,0.25%
44,6257,矽格,103000,0.24%
45,2395,研華,48000,0.23%
46,1303,南亞,136000,0.22%
47,3702,大聯大,215000,0.22%
48,8150,南茂科技,203000,0.21%
49,3023,信邦,57000,0.18%
50,1590,亞德客-KY,12000,0.16%
51,7769,鴻勁,2000,0.12%
